module,mutant_id,killed_count,killed_by,classification,explanation
template,693,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,694,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,695,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,696,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,697,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,698,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,699,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,700,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,701,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,702,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,703,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,704,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,705,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,706,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,707,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,708,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,709,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,710,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,711,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,712,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,713,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,714,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,715,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,716,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,717,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,718,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,719,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,720,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,721,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,722,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,723,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,724,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,725,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,726,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,727,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,728,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,729,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,730,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,731,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,732,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,733,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,734,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,735,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,736,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,737,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,738,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,739,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,740,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,741,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,742,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,743,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,744,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,745,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,746,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,747,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,748,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,749,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,750,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,751,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,752,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,753,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,754,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,755,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,756,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,757,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,758,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,759,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,760,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,761,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,762,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,763,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,764,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,765,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,766,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,767,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,768,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,769,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,770,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,771,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,772,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,773,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,774,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,775,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,776,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,777,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,778,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,779,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,780,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,781,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,782,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,783,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,784,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,785,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,786,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,787,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,788,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,789,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,790,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,791,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,792,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,793,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,794,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,795,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,796,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,797,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,798,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,799,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,800,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,801,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,802,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,803,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,804,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,805,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,806,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,807,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,808,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,809,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,810,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,811,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,812,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,813,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,814,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,815,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,816,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,817,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,818,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,819,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,820,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,821,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,822,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,823,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,824,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,825,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,826,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,827,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,828,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,829,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,830,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,831,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,832,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,833,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,834,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,835,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,836,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,837,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,838,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,839,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,840,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,841,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,842,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,843,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,844,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,845,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,846,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,847,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,848,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,849,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,850,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,851,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,852,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,853,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,854,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,855,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,856,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,857,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,858,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,859,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,860,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,861,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,862,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,863,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,864,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,865,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,866,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,867,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,868,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,869,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,870,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,871,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,872,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,873,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,874,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,875,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,876,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,877,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,878,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,879,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,880,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,881,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,882,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,883,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,884,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,885,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,886,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,887,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,888,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,889,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,890,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,891,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,892,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,893,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,894,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,895,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,896,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,897,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,898,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,899,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,900,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,901,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,902,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,903,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,904,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,905,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,906,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,907,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,908,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,909,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,910,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,911,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,912,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,913,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,914,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,915,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,916,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,917,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,918,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,919,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,920,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,921,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,922,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,923,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,924,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,925,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,926,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,927,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,928,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,929,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,930,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,931,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,932,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,933,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,934,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,935,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,936,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,937,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,938,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,939,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,940,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,941,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,942,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,943,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,944,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,945,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,946,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,947,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,948,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,949,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,950,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,951,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,952,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,953,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,954,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,955,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,956,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
